大きな石が地面にどしっと落ちた。;おおきな いし が じめん に どしっと おちた。;A large rock fell to the ground with a thud.;どしっ	ドシッ	thudding	onomatopoeia
店長にペコペコ頭を下げる店員。;てんちょう に ぺこぺこ あたま を さげる てんいん。;The employee bows repeatedly to the manager.;ぺこぺこ	ペコペコ	bowing repeatedly	performing an action
彼の膝はペコペコで立ち続けるのが難しい。;かれ の ひざ は ぺこぺこ で たちつづける の が むずかしい。;His knees are weak and bending in and outwards, making it difficult to stand continuously.;ぺこぺこ	ペコペコ	bending in and outwards	structure
彼は私の前でペコリとお辞儀をした。;かれ は わたし の まえ で ペコリ と おじぎ を した。;He bowed slightly in front of me.;ぺこり	ペコリ	"making a small, slow, bow"	performing an action
彼女は丁寧にペコンとお辞儀をした。;かのじょ は ていねい に ぺこん と おじぎ を した。;She made a small, courteous bow.;ぺこん	ペコン	"making a small, slow, bow"	performing an action
虫が窓にぺしゃっとぶつかった。;むし が まど に ぺしゃっ と ぶつかった。;A bug splattered against the window.;ぺしゃっ	ペシャッ	splatter (at the moment of crushing something)	action
彼の帽子がぺしゃりとつぶれてしまった。;かれ の ぼうし が ぺしゃり と つぶれて しまった。;His hat got smashed flat.;ぺしゃり	ペシャリ	"smashed, flat"	resultant state
車がぺしゃんこになった。;くるま が ぺしゃんこ に なった。;The car was crushed flat.;ぺしゃん	ペシャン	"crushed, flat"	resultant state
そのケーキは落とされて、ぺしゃんこになった。;その けーき は おとされて、ぺしゃんこ に なった。;The cake was dropped and got all flat/crushed.;ぺしゃんこ	ペシャンコ	"flat, crushed"	form
かれのかおはぶつかってぺしゃんこになった。;かれ の かお は ぶつかって ぺしゃんこ に なった。;His face got smashed flat like a pancake.;ぺしゃんこ	ペシャンコ	flat like a pancake	the face
彼は紙にポスターをべたっと貼った。;かれ は かみ に ぽすたー を べたっと はった。;He pasted the poster firmly onto the paper.;べたっ	ベタッ	firmly	performing an action	pasting
子供がシールをぺたっと貼った。;こども が しーる を ぺたっと はった。;The child firmly pasted the sticker.;ぺたっ	ペタッ	firmly	performing an action	pasting
彼はぺたっと床に座った。;かれ は ぺたっと ゆか に すわった。;He sat flat on the floor.;ぺたっ	ペタッ	flat	performing an action	sitting
彼は仕事の後、部屋に戻るとヘタヘタと床に座り込んだ。;かれ は しごと の あと、へや に もどる と へたへた と ゆか に すわりこんだ。;After work, he returned to his room and collapsed onto the floor in exhaustion.;へたへた	ヘタヘタ	"collapse, sitting down due to exhaustion"	performing an action
好きな子にベタベタしている。;すき な こ に べたべた して いる。;He is being clingy with the girl he likes.;べたべた	ベタベタ	thick and sticky	feelings
猫がソファにベタベタと毛をつけています。;ねこ が そふぁ に べたべた と け を つけて います。;The cat is lavishly covering the sofa with fur.;べたべた	ベタベタ	coat lavishly	performing an action	pasting
彼女の彼氏はどこでも彼女にべたべたしている。;かのじょ の かれし は どこでも かのじょ に べたべた している。;Her boyfriend is overly affectionate with her everywhere they go.;べたべた	ベタベタ	overly affectionate	personal attitude	undesirable
机がねばねばしているので、手がベタベタになった。;つくえ が ねばねば している ので、て が べたべた に なった。;Since the desk is sticky, my hands became sticky too.;べたべた	ベタベタ	"sticky, thick, being pasted"	physical state	sticky
壁にポスターがベタベタ貼ってある。;かべ に ぽすたー が べたべた はって ある。;The wall is pasted all over with posters.;べたべた	ベタベタ	"pasted, stuck all over"	resultant state
アヒルは水たまりの中をペタペタ歩いています。;あひる は みずたまり の なか を ぺたぺた あるいています。;The duck is walking slap-slap through the puddle.;ぺたぺた	ペタペタ	slapping	onomatopoeia
雨が窓をぺたぺたと叩いている。;あめ が まど を ぺたぺた と たたいて いる。;The rain is pattering against the window.;ぺたぺた	ペタペタ	pattering	onomatopoeia
子供たちは壁に絵をぺたぺた貼っていた。;こどもたちは かべに えを ぺたぺた はっていた。;The children were lavishly pasting drawings on the wall.;ぺたぺた	ペタペタ	coat lavishly	performing an action	pasting
子供がぺたぺた歩いている。;こども が ぺたぺた あるいている 。;The child is walking with a steady sound.;ぺたぺた	ペタペタ	walking with a steady sound	performing an action	walking
彼は壁にポスターをペタペタと貼った。;かれ は かべ に ぽすたー を ぺたぺた と はった。;He stuck the posters onto the wall with a sticky sound.;ぺたぺた	ペタペタ	"stuck, pasted with something"	physical state	sticky
彼はペンキを壁にベタリと塗った。;かれ は ぺんき を かべ に べたり と ぬった。;He daubed the paint on the wall.;べたり	ベタリ	daub	action
彼はベタリと地面に座った。;かれ は べたり と じめん に すわった。;He sat flat on the ground and did not budge.;べたり	ベタリ	"sitting flat, and not budging"	performing an action	sitting
壁にポスターがべたりと貼ってある。;かべ に ぽすたー が べたり と はって ある。;A poster is stuck on the wall.;べたり	ベタリ	stuck on something	resultant state
彼は床にぺたりと座った。;かれ は ゆか に ぺたり と すわった。;He plopped down flat on the floor.;ぺたり	ペタリ	sitting flat	performing an action	sitting
ポスターが壁にペタリと張ってある。;ぽすたー が かべ に ぺたり と はって ある。;The poster is stuck to the wall.;ぺたり	ペタリ	"stuck, pasted, to something unpleasant"	physical state	sticky
子どもは地面にペタンと座った。;こども は じめん に ペタン と すわった 。;The child sat flat on the ground.;ぺたん	ペタン	sitting flat	performing an action	sitting
子供は歩道にガムをペタンとくっつけた。;こども は ほどう に がむ を ぺたん と くっつけた 。;The child stuck gum to the sidewalk with a sticky plop.;ぺたん	ペタン	"stuck, pasted, to something unpleasant"	physical state	sticky
ペタンとした顔が彼のチャームポイントだ。;ぺたん と した かお が かれ の ちゃーむ ぽいんと だ。;His flat-looking face is his charm point.;ぺたん	ペタン	"to look flat, plain"	the face
雨がぺたんぺたんとベランダに落ちる音が聞こえてきた。;あめ が ぺたんぺたん と べらんだ に おちる おと が きこえてきた。;I could hear the pattering of rain as it fell on the veranda.;ぺたんぺたん	ペタンペタン	pattering	onomatopoeia
彼らはずっとべちゃくちゃ話している。;かれら は ずっと べちゃくちゃ はなしている。;They keep on chattering endlessly.;べちゃくちゃ	ベチャクチャ	"chatter, babble"	speech
彼女たちは昼休みにカフェでぺちゃくちゃ話していた。;かのじょ たち は ひるやすみ に カフェ で ぺちゃくちゃ はなしていた。;They were chattering away at the café during their lunch break.;ぺちゃくちゃ	ペチャクチャ	"chatter, babble (in voices less dull than べちゃくちゃ)"	speech
庭は雨上がりでべちゃべちゃだ。;にわ は あめ あがり で べちゃべちゃ だ。;The garden is muddy after the rain.;べちゃべちゃ	ベチャベチャ	muddy	physical state	wet
彼女は電話でずっとべちゃべちゃ話していた。;かのじょ は でんわ で ずっと べ ちゃ べ ちゃ はなして いた 。;She was chattering away on the phone for ages.;べちゃべちゃ	ベチャベチャ	"chatter, babble"	speech
雨の日に外に置いておいた靴が、ベチャベチャになってしまった。;あめ の ひ に そと に おいておいた くつ が、べちゃべちゃ に なってしまった。;The shoes I left outside on a rainy day became all soggy.;べちゃべちゃ	ベチャベチャ	"mushy, soggy"	texture
彼女たちはカフェでぺちゃぺちゃとおしゃべりをしている。;かのじょたちは かふぇで ぺちゃぺちゃと おしゃべりを している。;They are chattering away at the café.;ぺちゃぺちゃ	ペチャペチャ	"chatter, babble (in voices less dull than べちゃべちゃ)"	speech
水たまりにペチャンと入った音がした。;みずたまり に ぺちゃん と はいった おと が した 。;There was the sound of a splash as something stepped into the puddle.;ぺちゃん	ペチャン	"splash, sludge"	state	liquids
